"id","group","geonameid","name","asciiname","alternatenames","feature_class","feature_code","longitude","latitude"
"2997",1,8439623,"dongbeigouwuduI","Dongbeigou Wudui","Dongbeigou Wudui,dong bei gou wu dui,东北沟五队","P","PPLF",4510736.97911769,6129851.8278917
"2998",8,8439624,"longtangoU","Longtangou","Longtangou,long tan gou,龙潭沟","P","PPL",4528667.59081409,6113197.74451095
"2999",4,8439625,"xingfatuN","Xingfatun","Xingfatun,xing fa tun,兴发屯","P","PPL",4497905.92777418,6096105.63366036
"3",8,1529198,"shibanjinG","Shiban Jing","Shiban Jing,Shih-pan Ching","H","WLL",6934894.20050425,6218505.71957599
"300",8,2033518,"yangchanG","Yangchang","","P","PPL",5225596.70866861,5663998.54910841
"3000",8,8439626,"guanjiagoU","Guanjiagou","Guanjiagou,guan jia gou,关家沟","P","PPL",4595955.74515867,6083707.40558825
"3001",4,8439627,"zhimulunerduI","Zhimulun Erdui","Zhimulun Erdui,zhi mu lun er dui,知木伦二队","P","PPLF",4572697.44859926,6097227.44457432
"3002",1,8439628,"yongantuN","Yong'antun","Yong'antun,Yong’antun,yong an tun,永安屯","P","PPL",4553006.95950522,6093538.19017436
"3003",1,8439629,"moshigoU","Moshigou","Moshigou,mo shi gou,磨石沟","P","PPL",4532755.1278405,6134001.27669362
"3004",4,8439630,"dongxinG","Dongxing","Dongxing,dong xing,东兴","P","PPL",4540528.60064916,6112264.52281742
"3005",4,8439631,"xinshengqiduI","Xinsheng Qidui","Xinsheng Qidui,xin sheng qi dui,新胜七队","P","PPLF",4547449.72083993,6136939.05175336
"3006",1,8439632,"qianhubozigoU","Qianhu Bozigou","Qianhu Bozigou,qian hu bo zi gou,前虎脖子沟","P","PPL",4543689.24099234,6127705.62416324
"3007",8,8439633,"songjiagoU","Songjiagou","Songjiagou,song jia gou,宋家沟","P","PPL",4521026.54272483,6122982.7746588
"3009",8,8439635,"jiangjiagoU","Jiangjiagou","Jiangjiagou,jiang jia gou,姜家沟","P","PPL",4546377.00917253,6120877.55182999
"301",8,2033519,"yangchanG","Yangchang","","P","PPL",5229575.18278488,5519922.6613457
"3011",8,8439637,"tiantailinG","Tiantailing","Tiantailing,tian tai ling,天台岭","P","PPL",4595077.19417605,6095530.54248158
"3012",1,8439638,"xiaobeixinG","Xiaobeixing","Xiaobeixing,xiao bei xing,小北兴","P","PPL",4590095.29218604,6093505.28516368
"3013",8,8439639,"xiaqishangdI","Xiaqishangdi","Xiaqishangdi,xia qi shang de,下七垧地","P","PPL",4569229.97589186,6089752.053167
"3014",8,8439640,"changfatuN","Changfatun","Changfatun,zhang fa tun,长发屯","P","PPL",4568637.15191344,6069013.10936191
"3015",4,8439641,"dongshangeN","Dongshangen","Dongshangen,dong shan gen,东山根","P","PPL",4564178.71342764,6111131.13091366
"3016",1,8439642,"baihuashaN","Baihuashan","Baihuashan,bai hua shan,白桦山","P","PPL",4550442.59576812,6101922.59304358
"3017",1,8439643,"chazishaN","Chazishan","Chazishan,cha zi shan,岔子山","P","PPL",4543413.65974581,6096467.19518167
"3018",4,8439644,"hongshenG","Hongsheng","Hongsheng,hong sheng,红胜","P","PPL",4537169.25048591,6095548.84156317
"302",1,2033523,"yandiaN","Yandian","Yandian,Yen-tien","P","PPL",6199416.52565239,5516884.63515248
"3022",8,8439648,"shuguanG","Shuguang","Shuguang,shu guang,曙光","P","PPL",4528421.4714322,6089224.28331805
"3023",4,8439649,"hengdaO","Hengdao","Hengdao,heng dao,横道","P","PPL",4581809.49361686,6120759.9469576
"3024",1,8439650,"xiaoxinliqI","Xiaoxinliqi","Xiaoxinliqi,xiao xin li qi,小新力奇","P","PPL",4530811.17940942,6188977.27435877
"3025",1,8439651,"yihaodiaN","Yihaodian","Yihaodian,yi hao dian,一号店","P","PPL",4506246.94427609,6159444.08054686
"3026",1,8439652,"jiucaiwuduI","Jiucai Wudui","Jiucai Wudui,jiu cai wu dui,韭菜五队","P","PPLF",4534785.13945201,6145584.72181843
"3027",6,8439653,"sanchaheerduI","Sanchahe Erdui","Sanchahe Erdui,san cha he er dui,三岔河二队","P","PPLF",4530198.06110548,6139353.53920591
"3028",1,8439654,"hexiyizU","Hexi Yizu","Hexi Yizu,he xi yi zu,河西一组","P","PPLF",4574063.1309986,6130851.10573466
"3029",8,8439655,"donggoU","Donggou","Donggou,dong gou,东沟","P","PPL",4562984.97200332,6126313.01976544
"303",8,2033528,"yamenyingzI","Yamenyingzi","Ya-men-ying-tzu,Yamenyingzi","P","PPL",5160708.69705984,5460485.87598198
"3030",4,8439656,"houqinglongshaN","Houqinglongshan","Houqinglongshan,hou qing long shan,后青龙山","P","PPL",4553776.33397878,6115962.7453884
"3031",8,8439657,"yangjiagoU","Yangjiagou","Yangjiagou,yang jia gou,杨家沟","P","PPL",4541854.7137308,6119308.2055494
"3032",8,8439658,"zhangsipigoU","Zhangsi Pigou","Zhangsi Pigou,zhang si pi gou,张四皮沟","P","PPL",4531962.28076129,6113494.51851457
"3034",1,8439660,"wuwucuN","Wuwucun","Wuwucun,wu wu cun,五五村","P","PPL",4602818.46660161,6075805.15613424
"3035",8,8439661,"shuguangtuN","Shuguangtun","Shuguangtun,shu guang tun,曙光屯","P","PPL",4579969.70701183,6120076.11736348
"3036",1,8439662,"rihewuduI","Rihe Wudui","Rihe Wudui,ri he wu dui,日合五队","P","PPLF",4546830.30488219,6100492.21083888
"3037",8,8439663,"shuangshenG","Shuangsheng","Shuangsheng,shuang sheng,双胜","P","PPL",4533998.29232021,6094286.85331639
"3038",4,8439664,"yongshenG","Yongsheng","Yongsheng,yong sheng,永胜","P","PPL",4537877.71816905,6093789.4342857
"3039",1,8439665,"qiyicuN","Qiyicun","Qiyicun,qi yi cun,七一村","P","PPL",4579864.94844931,6060410.63547254
"304",8,2033529,"yamenyinG","Yamenying","Ya-men,Yamenying","P","PPL",5000792.80766987,5543027.17636388
"3040",1,8439666,"huoerqI","Huo'erqi","Huo'erqi,Huo'erqi Zhen,Huo’erqi,Huo’erqi Zhen,huo er qi,huo er qi zhen,霍尔奇,霍尔奇镇","P","PPLA4",4565609.19464485,6099851.18700329
"3042",6,8439668,"sanchahE","Sanchahe","Sanchahe,Sanchahe Zhen,san cha he,san cha he zhen,三岔河,三岔河镇","P","PPLA4",4531203.32974583,6137267.56994052
"3043",8,8439669,"xinganxianG","Xing'anxiang","Xing'anxiang,Xing’anxiang,xing an xiang,兴安乡","P","PPL",4503539.72244922,6097412.96424977
"3044",7,8439670,"sandaogoU","Sandaogou","Sandaogou,Sandaogou Xiang,san dao gou,san dao gou xiang,三道沟,三道沟乡","P","PPLA4",4584483.86377276,6060112.30588952
"3047",8,8439673,"honghualiangzI","Honghualiangzi","Honghualiangzi,Honghualiangzi Zhen,hong hua liang zi,hong hua liang zi zhen,红花梁子,红花梁子镇","P","PPLA4",4588003.50506811,6076044.9556113
"3048",8,8439674,"taipingzhuanG","Taipingzhuang","Taipingzhuang,Taipingzhuang Zhen,tai ping zhuang,tai ping zhuang zhen,太平庄,太平庄镇","P","PPLA4",4536666.64782648,6104377.50778146
"3049",2,8439675,"yinhedahaneR","Yinhedahan'er","Yinhedahan'er,Yinhedahan'er Ewenkeminzu Xiang,Yinhedahan’er,Yinhedahan’er Ewenkeminzu Xiang,yin he da han er,yin he da han er e wen ke min zu xiang,音河达翰尔,音河达翰尔鄂温克民族乡","P","PPLA4",4611749.4792841,6072651.53116752
"305",3,2033530,"yamenmiaO","Yamenmiao","","P","PPL",5175284.18398632,5689006.60419494
"3051",2,8439981,"galabuergachA","Galabu'er Gacha","Galabu'er Gacha,Galabu’er Gacha,ga la bu er ga cha,嘎拉布尔嘎查","P","PPL",4854611.96371575,6349825.93911724
"3052",31,8439982,"adagengerE","Adagen Gere","Adagen Gere,a da gen ge re,阿达根格热","P","PPL",4621591.54445214,6359449.57935903
"3054",1,8440018,"gaorihA","Gaoriha","Gaoriha,gao ri ha,高日哈","P","PPL",4708132.22899377,6322173.46044366
"3055",1,8440019,"menggongchenggongsiqianniaodiaN","Menggongchenggongsi Qianniaodian","Menggongchenggongsi Qianniaodian,meng gong cheng gong si qing nian dian,盟工程公司青年点","P","PPL",4691034.65227118,6300742.91007699
"3056",2,8440020,"hajigachA","Haji Gacha","Haji Gacha,ha ji ga cha,哈吉嘎查","P","PPL",4657525.53879972,6363372.18371324
"3057",2,8440021,"najigachA","Naji Gacha","Naji Gacha,na ji ga cha,那吉嘎查","P","PPL",4655793.35857655,6360455.94492525
"3058",2,8440022,"guribannuoergachA","Guribannuo'er Gacha","Guribannuo'er Gacha,Guribannuo’er Gacha,gu ri ban nuo er ga cha,古日班诺尔嘎查","P","PPL",4686261.77033523,6350352.05779854
"3059",2,8440023,"arishangachA","Arishan Gacha","Arishan Gacha,a ri shan ga cha,阿日善嘎查","P","PPL",4696010.69559187,6338328.8343537
"306",1,2033532,"yaluhE","Yalu He","Ya-lu Ho,Yalu He,Yalukhe,ya lu he,雅鲁河","H","STM",4651658.68127195,5933292.54827035
"3060",2,8440024,"yarigaitingwendurI","Yari Gaiting Wenduri","Yari Gaiting Wenduri,ya ri gai ting wen dou ri,牙日盖廷温都日","P","PPL",4709783.37412835,6361716.51871381
"3061",3,8440025,"huhuiyinhuituhurenaihudugE","Huhuiyin Huituhu Renaihu Duge","Huhuiyin Huituhu Renaihu Duge,hu hui yin hui tu hu re nai hu dou ge,呼辉音辉图呼热乃呼都格","P","PPL",4746728.98911574,6334457.93216644
"3062",2,8440026,"chagandaobU","Chagan Daobu","Chagan Daobu,cha gan dao bu,查干道布","P","PPL",4770530.22135268,6333500.8328975
"3063",1,8440027,"cuoganghuoshaO","Cuogang Huoshao","Cuogang Huoshao,cuo gang huo shao,嵯岗火烧","P","PPL",4832148.47982475,6347792.50318796
"3064",1,8440028,"yikesonG","Yikesong","Yikesong,yi ke song,一棵松","P","PPL",4764263.05120816,6321866.62356456
"3066",3,8440030,"ebuderiheI","Ebude Rihei","Ebude Rihei,e bu de ri hei,额布德日黑","P","PPL",4799337.23349811,6318901.6353474
"3067",8,8440031,"dalianG","Daliang","Daliang,da liang,大良","P","PPL",4781114.45272487,6312735.78261716
"3069",1,8440033,"hailaershimaofangchangqingniandiaN","Haila'er Shi Maofangchang Qingniandian","Haila'er Shi Maofangchang Qingniandian,Haila’er Shi Maofangchang Qingniandian,hai la er shi mao fang chang qing nian dian,海拉尔市毛纺厂青年点","P","PPL",4719204.45896213,6338083.99538329
"3070",1,8440034,"chenbaerhuqishucaichangdacaodiaN","Chenba'er Huqishu Caichang Dacaodian","Chenba'er Huqishu Caichang Dacaodian,Chenba’er Huqishu Caichang Dacaodian,chen ba er hu qi shu cai chang da cao dian,陈巴尔虎旗蔬菜场打草点","P","PPL",4735549.77975301,6327239.33853935
"3071",2,8440035,"enhegachA","Enhe Gacha","Enhe Gacha,en he ga cha,恩和嘎查","P","PPL",4711798.48377916,6382087.13498831
"3072",2,8440036,"hailasitugachA","Hailasitu Gacha","Hailasitu Gacha,hai la si tu ga cha,海拉斯图嘎查","P","PPL",4818488.21543957,6343589.08673864
"3073",2,8440037,"anggeritugachA","Anggeritu Gacha","Anggeritu Gacha,ang ge ri tu ga cha,昂格日图嘎查","P","PPL",4846577.37427626,6333494.81821929
"3074",2,8440038,"wulanchulugachA","Wulanchulu Gacha","Wulanchulu Gacha,wu lan chu lu ga cha,乌兰础鲁嘎查","P","PPL",4763343.78410129,6343157.05530306
"3075",3,8440039,"derisitudaobU","Derisi Tudaobu","Derisi Tudaobu,de ri si tu dao bu,德日斯图道布","P","PPL",4765932.97733913,6342068.94731276
"3076",1,8440040,"hailaershimuyejixiechangqingniandiaN","Haila'er Shi Muye Jixiechang Qingniandian","Haila'er Shi Muye Jixiechang Qingniandian,Haila’er Shi Muye Jixiechang Qingniandian,hai la er shi mu ye ji xie chang qing nian dian,海拉尔市牧业机械厂青年点","P","PPL",4714936.98290329,6310256.19232896
"3077",8,8440041,"xiaolianG","Xiaoliang","Xiaoliang,xiao liang,小梁","P","PPL",4773722.37638454,6312084.48324942
"3078",4,8440042,"dongminG","Dongming","Dongming,dong ming,东明","P","PPL",4748856.29938096,6328926.47601082
"3079",5,8440043,"hulusitaI","Hulusitai","Hulusitai,hu lu si tai,呼鲁斯台","P","PPL",4698471.60710311,6306302.50553207
"308",33,2033535,"yakeshishI","Yakeshi Shi","Hsi-kuei-t'u Ch'i,Hsi-kuei-t’u Ch’i,Hsikueit'u Banner,Hsikueit’u Banner,Xuguit Qi,Yakeshi,Yakeshi Shi,xi gui tu qi,ya ke shi,ya ke shi shi,喜桂图旗,牙克石,牙克石市","A","ADM3",4639028.63067318,6273015.03082948
"3081",1,8440045,"chenqinongfudaduidacaodiaN","Chenqinongfu Dadui Dacaodian","Chenqinongfu Dadui Dacaodian,chen qi nong fu da dui da cao dian,陈旗农付大队打草点","P","PPL",4744594.12920241,6325151.49924602
"3082",5,8440046,"ajirigatU","Ajiri Gatu","Ajiri Gatu,a ji ri ga tu,阿吉日嘎图","P","PPL",4672316.36365376,6382500.76991147
"3083",4,8440047,"chengherI","Chengheri","Chengheri,cheng he ri,成和日","P","PPL",4675718.95286904,6348297.93828114
"3084",2,8440048,"wuzhuriburidE","Wuzhuri Buride","Wuzhuri Buride,wu zhu ri bu ri de,乌珠日布日德","P","PPL",4788939.11977138,6300354.02043051
"3086",2,8440050,"zhunsonggenaiwendurI","Zhunsonggenai Wenduri","Zhunsonggenai Wenduri,zhun song ge nai wen dou ri,准松格乃温都日","P","PPL",4641073.14671825,6350431.86525105
"3088",2,8440052,"laotunzI","Laotunzi","Laotunzi,lao tun zi,老屯子","P","PPL",4669319.33437854,6325002.23343281
"3089",2,8440053,"huhedaobugachA","Huhedaobu Gacha","Huhedaobu Gacha,hu he dao bo ga cha,呼和道卜嘎查","P","PPL",4761278.00051665,6329910.70161644
"309",33,2033536,"yakeshI","Yakeshi","Hsi-kuei-t'u,Hsi-kuei-t’u,Jakehshi,Shih-k'o-ya,Shih-k’o-ya,Xingong Jiedao,Xuguit Qi,Ya-k'o-shih,Ya-k’o-shih,Yakeshi,Yakeshi Shi,xi gui tu qi,xin gong jie dao,ya ke shi,ya ke shi shi,Якэши,喜桂图旗,新工街道,牙克石,牙克石市","P","PPLA3",4680699.18311301,6284885.05163455
"3090",1,8440054,"hailaeryunshuliuduidacaodiaN","Haila'er Yunshu Liudui Dacaodian","Haila'er Yunshu Liudui Dacaodian,Haila’er Yunshu Liudui Dacaodian,hai la er yun shu liu dui da cao dian,海拉尔运输六队打草点","P","PPL",4739385.3646223,6360534.98290937
"3091",2,8440055,"chagannuoeR","Chagan Nuo'er","Chagan Nuo'er,Chagan Nuo’er,cha gan nuo er,查干诺尔","P","PPL",4808352.77567049,6333366.10564138
"3092",2,8440056,"harinuoeR","Hari Nuo'er","Hari Nuo'er,Hari Nuo’er,ha ri nuo er,哈日诺尔","P","PPL",4822128.82134162,6316398.53899619
"3093",2,8440057,"wugunuoeR","Wugu Nuo'er","Wugu Nuo'er,Wugu Nuo’er,wu gu nuo er,乌固诺尔","P","PPL",4791246.9946019,6313245.41468339
"3094",2,8440058,"eridunwulA","Eridunwula","Eridunwula,e ri dui wu la,鄂日敦乌拉","P","PPL",4813717.61732473,6337562.80672354
"3095",2,8440059,"bayantaohaigachA","Bayantaohai Gacha","Bayantaohai Gacha,ba yan tao hai ga cha,巴彦套海嘎查","P","PPL",4835322.63456022,6340431.93754052
"3096",2,8440060,"bayanburidegachA","Bayanburide Gacha","Bayanburide Gacha,ba yan bu ri de ga cha,巴彦布日德嘎查","P","PPL",4787388.3348487,6318226.68104091
"3097",2,8440061,"budunhushuogachA","Budunhushuo Gacha","Budunhushuo Gacha,bu dui hu shuo ga cha,布敦胡硕嘎查","P","PPL",4760358.913979,6318249.0802208
"3098",9,8440062,"teniheadagA","Tenihe'adaga","Tenihe'adaga,Tenihe’adaga,te ni he a da ga,特尼河阿达嘎","P","PPL",4700617.46135357,6292331.68628395
"3099",8,8440063,"donggonG","Donggong","Donggong,dong gong,东宫","P","PPL",4810053.7476881,6322991.58450066
"31",1,1788339,"xishantoU","Xishantou","Hsi-shan-t'ou,Hsi-shan-t’ou,Xishantou","P","PPL",6880944.2244325,5443419.51636132
"310",33,2033537,"yakeshaN","Yake Shan","","T","MTS",4724842.61026677,6113177.63080465
"3100",2,8440064,"wulanqiU","Wulanqiu","Wulanqiu,wu lan qiu,乌兰丘","P","PPL",4800949.08405345,6315871.52118942
"3101",2,8440065,"kurigetaigachA","Kurigetai Gacha","Kurigetai Gacha,ku ri ge tai ga cha,库日格台嘎查","P","PPL",4753591.90087359,6318177.18618546
"3102",2,8440066,"haidonG","Haidong","Haidong,hai dong,海东","P","PPL",4741080.40620259,6335135.44293818
"3104",2,8440068,"burihantU","Burihantu","Burihantu,bu ri han tu,布日罕图","P","PPL",4842719.86773146,6345595.52471531
"3105",2,8440069,"haertaohaI","Ha'ertaohai","Ha'ertaohai,Ha’ertaohai,ha er tao hai,哈尔陶海","P","PPL",4812975.81726073,6332084.55364655
"3106",2,8440070,"huhewendurigachA","Huhewenduri Gacha","Huhewenduri Gacha,hu he wen dou ri ga cha,呼和温都日嘎查","P","PPL",4738177.38834724,6342091.97494286
"3107",2,8440071,"yategegachA","Yatege Gacha","Yatege Gacha,ya te ge ga cha,牙特格嘎查","P","PPL",4677920.28235404,6392269.57631007
"3108",5,8440072,"ajirigatinghundI","Ajiri Gatinghundi","Ajiri Gatinghundi,a ji ri ga ting hun di,阿吉日嘎廷浑迪","P","PPL",4660770.67851297,6381239.34833962
"3109",2,8440073,"chaganchulutinghudugE","Chagan Chulu Tinghuduge","Chagan Chulu Tinghuduge,cha gan chu lu ting hu dou ge,查干楚鲁廷呼都格","P","PPL",4715652.88783631,6328943.6422583
"3110",4,8440074,"wangongliuduI","Wangong Liudui","Wangong Liudui,wan gong liu dui,完工六队","P","PPLF",4826138.79960999,6319325.61265266
"3111",8,8440075,"yaodidongyingdI","Yaodidong Yingdi","Yaodidong Yingdi,yao de dong ying de,窑地冬营地","P","PPL",4773924.37694699,6338227.96036446
"3112",4,8440076,"lingqiU","Lingqiu","Lingqiu,ling qiu,陵丘","P","PPL",4837157.31049851,6340084.88934249
"3113",7,8440077,"ganqimaodunaihagA","Ganqimaodu Naihaga","Ganqimaodu Naihaga,gan qi mao dou nai ha ga,干其毛都乃哈嘎","P","PPL",4813659.19513216,6336720.37464836
"3114",2,8440078,"woburinuoergachA","Woburinuo'er Gacha","Woburinuo'er Gacha,Woburinuo’er Gacha,wo bu ri nuo er ga cha,沃布日诺尔嘎查","P","PPL",4828290.48393986,6335751.80113356
"3116",2,8440080,"huitengbulagE","Huiteng Bulage","Huiteng Bulage,hui teng bu la ge,辉腾布拉格","P","PPL",4688801.58116127,6361838.54183322
"3117",1,8440081,"aershanfenduI","A'ershan Fendui","A'ershan Fendui,A’ershan Fendui,a er shan fen dui,阿尔山分队","P","PPLF",4672216.48124265,6352560.78857992
"3118",8,8440082,"chagandaobudongyingdI","Chagan Daobudong Yingdi","Chagan Daobudong Yingdi,cha gan dao bu dong ying de,查干道布冬营地","P","PPL",4774937.92660989,6333331.14790653
"3119",2,8440083,"bayantaohaI","Bayantaohai","Bayantaohai,ba yan tao hai,巴彦套海","P","PPL",4831153.70148085,6337330.11863215
"3120",2,8440084,"bayanhadagachA","Bayanhada Gacha","Bayanhada Gacha,ba yan ha da ga cha,巴彦哈达嘎查","P","PPL",4796054.26652302,6323663.01877396
"3121",2,8440086,"daqinbulagE","Daqin Bulage","Daqin Bulage,da qin bu la ge,达钦布拉格","P","PPL",4746704.62650376,6399959.05939892
"3122",2,8440087,"haorendU","Haorendu","Haorendu,hao ren dou,浩仁都","P","PPL",4781389.17049505,6336481.6154169
"3123",2,8440088,"harinuoergachA","Harinuo'er Gacha","Harinuo'er Gacha,Harinuo’er Gacha,ha ri nuo er ga cha,哈日诺尔嘎查","P","PPL",4804186.50903901,6322436.73316051
"3124",2,8440089,"hudugeyinwendurI","Huduge Yinwenduri","Huduge Yinwenduri,hu dou ge yin wen dou ri,呼都格音温都日","P","PPL",4723220.39561268,6362467.80375683
"3125",2,8440090,"bayanbuerdE","Bayanbu'erde","Bayanbu'erde,Bayanbu’erde,ba yan bu er de,巴彦布尔德","P","PPL",4781765.64806278,6320792.56191081
"3126",2,8440091,"hatenghushugachA","Hatenghushu Gacha","Hatenghushu Gacha,ha teng hu shu ga cha,哈腾呼舒嘎查","P","PPL",4792143.50433082,6317218.25036658
"3127",2,8440092,"wulanhushU","Wulan Hushu","Wulan Hushu,wu lan hu shu,乌兰呼舒","P","PPL",4691069.08438712,6318470.58507374
"3128",1,8440093,"heishantoU","Heishantou","Heishantou,hei shan tou,黑山头","P","PPL",4693249.65238203,6293551.59341902
"3129",8,8440094,"danggalI","Danggali","Danggali,dang ga li,当嘎力","P","PPL",4816856.51274002,6338760.32373609
"3130",2,8440095,"burihantugachA","Burihantu Gacha","Burihantu Gacha,bu ri han tu ga cha,布日罕图嘎查","P","PPL",4842728.69631835,6345645.39608877
"3131",1,8440096,"maonusuotU","Maonu Suotu","Maonu Suotu,mao nu suo tu,毛努索图","P","PPL",4759875.56266521,6326426.9282102
"3132",2,8440097,"aobaotU","Aobaotu","Aobaotu,ao bao tu,敖包图","P","PPL",4806079.45198909,6327042.43045285
"3134",2,8440099,"chaganhushU","Chagan Hushu","Chagan Hushu,cha gan hu shu,查干呼舒","P","PPL",4667410.01377507,6323485.98252857
"3135",2,8440100,"huitungachA","Huitun Gacha","Huitun Gacha,hui tun ga cha,辉吞嘎查","P","PPL",4671494.92990331,6363621.83897285
"3136",26,8440101,"yihehuergulajI","Yihehu'er Gulaji","Yihehu'er Gulaji,Yihehu’er Gulaji,yi he hu er gu la ji,伊和呼尔古拉吉","P","PPL",4846428.09579939,6337779.58876239
"3137",1,8440102,"jiuyicuN","Jiuyicun","Jiuyicun,jiu yi cun,九一村","P","PPL",4680286.13510805,6378420.19719461
"3138",2,8440104,"maohuribulagE","Maohuri Bulage","Maohuri Bulage,mao hu ri bu la ge,毛呼日布拉格","P","PPL",4701803.12707606,6318522.5730727
"3139",5,8440105,"shaburitinghundI","Shaburitinghundi","Shaburitinghundi,sha bu ri ting hun di,沙布日廷浑迪","P","PPL",4696394.16709555,6369345.49698506
"314",1,2033562,"suhaishuwaN","Suhai Shuwan","Suhai Shuwan,Xuhaishuwan","P","PPL",6136889.92635628,5521112.9876935
"3140",4,8440106,"anggeertushengchanduijinaidiaN","Angge'ertu Shengchandui Jinaidian","Angge'ertu Shengchandui Jinaidian,Angge’ertu Shengchandui Jinaidian,ang ge er tu sheng chan dui ji nai dian,昂格尔图生产队挤奶点","P","PPLF",4847607.13554733,6337044.87455001
"3141",1,8440107,"mengluweigongsiqingniandiaN","Mengluwei Gongsi Qingniandian","Mengluwei Gongsi Qingniandian,meng lu wei gong si qing nian dian,盟芦苇公司青年点","P","PPL",4762505.54686426,6320207.22261828
"3142",1,8440108,"bayiduidacaodiaN","Ba Yidui Dacaodian","Ba Yidui Dacaodian,ba yi dui da cao dian,八一队打草点","P","PPL",4742569.07981052,6327501.36445247
"3143",2,8440109,"sarulatalagachA","Sarulatala Gacha","Sarulatala Gacha,sa ru la ta la ga cha,萨如拉塔拉嘎查","P","PPL",4818569.65347149,6374947.32877802
"3144",2,8440110,"bilutugachA","Bilutu Gacha","Bilutu Gacha,bi lu tu ga cha,毕鲁图嘎查","P","PPL",4676628.86534974,6349815.42420659
"3146",2,8440112,"menggennuoergachA","Menggennuo'er Gacha","Menggennuo'er Gacha,Menggennuo’er Gacha,meng gen nuo er ga cha,孟根诺尔嘎查","P","PPL",4687587.39491282,6368451.83957498
"3147",2,8440113,"bayanwulagachA","Bayanwula Gacha","Bayanwula Gacha,ba yan wu la ga cha,巴彦乌拉嘎查","P","PPL",4804714.14123773,6342752.46342719
"3148",1,8440114,"emobohadA","Emobo Hada","Emobo Hada,e mo bo ha da,鄂莫勃哈达","P","PPL",4654268.49028114,6331309.84194218
"3149",5,8440115,"harigantusumU","Harigantu Sumu","Harigantu Sumu,ha ri gan tu su mu,哈日干图苏木","P","PPL",4847837.84272864,6345275.32258779
"315",9,2033563,"xuguisuM","Xugui Sum","Hsiu-kou,Xugui,Xugui Sum","P","PPL",6696057.63448032,5802699.68742533
"3150",2,8440116,"ewenkeminzusumU","Ewenke Minzu Sumu","Ewenke Minzu Sumu,e wen ke min zu su mu,鄂温克民族苏木","P","PPL",4685947.8781986,6363089.95105987
"3151",4,8440117,"dongwuzhuersumU","Dongwuzhu'er Sumu","Dongwuzhu'er Sumu,Dongwuzhu’er Sumu,dong wu zhu er su mu,东乌珠尔苏木","P","PPL",4809066.86764342,6334322.68837447
"3152",4,8440118,"xiwuzhuersumU","Xiwuzhu'er Sumu","Xiwuzhu'er Sumu,Xiwuzhu’er Sumu,xi wu zhu er su mu,西乌珠尔苏木","P","PPL",4818193.0938192,6373988.2241945
"3153",1,8440119,"baorixilE","Baorixile","Baorixile,Baorixile Zhen,bao ri xi lei,bao ri xi lei zhen,宝日希勒,宝日希勒镇","P","PPLA4",4742651.14017935,6320993.59391102
"3154",4,8440120,"wangonG","Wangong","Wangong,Wangong Zhen,wan gong,wan gong zhen,完工,完工镇","P","PPLA4",4818293.51069583,6330468.15046029
"3155",9,8440121,"tenihesumU","Tenihe Sumu","Tenihe Sumu,te ni he su mu,特尼河苏木","P","PPL",4680333.68443939,6322387.75259732
"3156",2,8440122,"bayanhadasumU","Bayanhada Sumu","Bayanhada Sumu,ba yan ha da su mu,巴彦哈达苏木","P","PPL",4774626.16010128,6344925.55175995
"3157",9,8440123,"hadatusumU","Hadatu Sumu","Hadatu Sumu,ha da tu su mu,哈达图苏木","P","PPL",4720536.04720308,6356303.82506026
"3159",8,8441318,"qiluotutuN","Qiluo Tutun","Qiluo Tutun,qi luo tu tun,其洛图屯","P","PPL",4657187.20953913,6416678.97600109
"316",8,2033564,"xuguanG","Xuguang","Xuguang,xu guang,旭光","P","PPL",4408575.99295767,6499499.08549222
"3160",8,8441319,"xialinjianG","Xialinjiang","Xialinjiang,xia lin jiang,下临江","P","PPL",4557184.73789121,6555217.18558187
"3161",8,8441320,"diyingzI","Diyingzi","Diyingzi,de ying zi,地营子","P","PPL",4666946.5711976,6466436.29798162
"3163",8,8441322,"dengjiadiaN","Dengjiadian","Dengjiadian,deng jia dian,邓家店","P","PPL",4432894.6525497,6641810.36952648
"3164",1,8441323,"jiliuhekoU","Jiliu Hekou","Jiliu Hekou,ji liu he kou,激流河口","P","PPL",4459843.09936463,6600579.85712797
"3165",8,8441324,"tuanjiexiatuN","Tuanjie Xiatun","Tuanjie Xiatun,tuan jie xia tun,团结下屯","P","PPL",4626256.47383708,6454964.32808121
"3166",8,8441325,"sanhediyingzI","Sanhedi Yingzi","Sanhedi Yingzi,san he de ying zi,三河地营子","P","PPL",4603460.05517599,6440126.5743742
"3167",1,8441326,"xiawuergeN","Xiawu Ergen","Xiawu Ergen,xia wu er gen,下乌尔根","P","PPL",4608429.05143454,6417707.59487168
"3168",1,8441327,"xinlituN","Xinlitun","Xinlitun,xin li tun,新立屯","P","PPL",4573014.03711917,6523085.38742999
"317",25,2033567,"xuetiaN","Xuetian","Xuetian,Xuetian Xiang,xue tian,xue tian xiang,学田,学田乡","P","PPLA4",4914999.74917434,5846139.84308634
"3171",8,8441330,"maershaokediyingzI","Ma'er Shaokedi Yingzi","Ma'er Shaokedi Yingzi,Ma’er Shaokedi Yingzi,ma er shao ke de ying zi,马尔少克地营子","P","PPL",4603605.53308906,6429936.89802642
"3172",8,8441331,"bajianfanG","Bajianfang","Bajianfang,ba jian fang,八间房","P","PPL",4540245.4816328,6536359.11773296
